timestep,pX,pY,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y
2380,1.4,1.5681384870443096,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11374048699058843,-0.15645858672097854,-0.05641229817546153,-0.0036852609971340404,-0.0036852609971340404,-0.0339692948098805,-0.11744362463462799,-0.1751728480741154,0.0
2381,1.4,1.5672128406202193,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11466541815886609,-0.15738287711776025,-0.05733808926657141,-0.0046118429938016,-0.0046118429938016,-0.03489542254604087,-0.11836850025584099,-0.1760968577569768,0.0
2382,1.4,1.5662878658685748,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11558967488551483,-0.1583064930825246,-0.05826320590315353,-0.005537750524077808,-0.005537750524077808,-0.03582087582262379,-0.11929270143625827,-0.17702019301203156,0.0
2383,1.4,1.5653635701844726,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11651324977746158,-0.15922942722219838,-0.05918764069213501,-0.006462976194889974,-0.006462976194889974,-0.036745647246556476,-0.12021622078280675,-0.17794284644620642,0.0
2384,1.4,1.5644399609575246,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11743613544713975,-0.16015167214921489,-0.060111386245949465,-0.007387512618671886,-0.007387512618671886,-0.037669729430272615,-0.12113905090791985,-0.17886481067193458,0.0
2385,1.4,1.5635170455717995,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11835832451254832,-0.16107322048157294,-0.061034435182596054,-0.008311352413422885,-0.008311352413422885,-0.03859311499177144,-0.12206118442959651,-0.17978607830721477,0.0
2386,1.4,1.5625948314057636,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.11927980959731083,-0.1619940648428959,-0.0619567801256985,-0.009234488202766874,-0.009234488202766874,-0.039515796554676755,-0.12298261397146026,-0.18070664197567035,0.0
2387,1.4,1.5616733258322213,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12020058333073433,-0.16291419786249073,-0.06287841370456407,-0.01015691261601129,-0.01015691261601129,-0.04043776674829589,-0.12390333216281815,-0.18162649430660818,0.0
2388,1.4,1.5607525362182575,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12112063834786835,-0.16383361217540676,-0.06379932855424249,-0.011078618288206034,-0.011078618288206034,-0.04135901820767865,-0.1248233316387197,-0.18254562793507756,0.0
2389,1.4,1.559832469925177,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12203996728956376,-0.16475230042249478,-0.06471951731558481,-0.011999597860202348,-0.011999597860202348,-0.04227954357367617,-0.12574260504001575,-0.18346403550192916,0.0
2390,1.4,1.558913134308447,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12295856280253162,-0.16567025525046564,-0.06563897263530227,-0.012919843978711645,-0.012919843978711645,-0.043199335492999764,-0.12666114501341735,-0.18438170965387382,0.0
2391,1.4,1.5579945367176378,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12387641753940191,-0.1665874693119492,-0.06655768716602509,-0.013839349296364302,-0.013839349296364302,-0.04411838661827971,-0.1275789442115545,-0.18529864304354135,0.0
2392,1.4,1.557076684496364,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12479352415878235,-0.16750393526555304,-0.06747565356636112,-0.014758106471768388,-0.014758106471768388,-0.045036689608123966,-0.12849599529303485,-0.18621482832953923,0.0
2393,1.4,1.5561595849822256,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12570987532531702,-0.1684196457759211,-0.06839286450095468,-0.01567610816956836,-0.01567610816956836,-0.04595423712717689,-0.1294122909225025,-0.18713025817651133,0.0
2394,1.4,1.55524324550675,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12662546370974503,-0.16933459351379235,-0.06930931264054505,-0.0165933470605037,-0.0165933470605037,-0.04687102184617786,-0.13032782377069654,-0.18804492525519656,0.0
2395,1.4,1.5543276733953326,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12754028198895911,-0.17024877115605935,-0.07022499066202516,-0.01750981582146751,-0.01750981582146751,-0.047787036442019884,-0.1312425865145097,-0.18895882224248745,0.0
2396,1.4,1.5534128759671788,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12845432284606415,-0.17116217138582687,-0.07113989124850009,-0.018425507135565046,-0.018425507135565046,-0.04870227359780811,-0.13215657183704685,-0.18987194182148867,0.0
2397,1.4,1.552498860535245,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.12936757897043566,-0.1720747868924703,-0.07205400708934558,-0.019340413692172223,-0.019340413692172223,-0.04961672600291835,-0.1330697724276835,-0.19078427668157555,0.0
2398,1.4,1.5515856344061811,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1302800430577783,-0.1729866103716941,-0.07296733088026644,-0.020254528186994043,-0.020254528186994043,-0.05053038635305551,-0.13398218098212428,-0.19169581951845252,0.0
2399,1.4,1.5506732048802707,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1311917078101842,-0.1738976345255903,-0.07387985532335499,-0.02116784332212299,-0.02116784332212299,-0.05144324735031197,-0.1348937902024613,-0.1926065630342115,0.0
2400,1.4,1.5497615792513737,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13210256593619124,-0.1748078520626966,-0.07479157312714936,-0.022080351806097374,-0.022080351806097374,-0.05235530170322593,-0.13580459279723248,-0.1935164999373902,0.0
2401,1.4,1.5488507648068683,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1330126101508415,-0.175717255698055,-0.07570247700669178,-0.022992046353959607,-0.022992046353959607,-0.053266542126839705,-0.13671458148147983,-0.19442562294303045,0.0
2402,1.4,1.5479407688275915,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13392183317573939,-0.17662583815326968,-0.07661255968358682,-0.023902919687314447,-0.023902919687314447,-0.05417696134275795,-0.13762374897680776,-0.19533392477273645,0.0
2403,1.4,1.5470315985877816,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13483022773910977,-0.17753359215656542,-0.07752181388605961,-0.02481296453438717,-0.02481296453438717,-0.05508655207920584,-0.13853208801144115,-0.1962413981547329,0.0
2404,1.4,1.5461232613550207,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13573778657585625,-0.17844051044284562,-0.07843023234901388,-0.025722173630081707,-0.025722173630081707,-0.05599530707108721,-0.13943959132028352,-0.19714803582392315,0.0
2405,1.4,1.5452157643901754,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13664450242761908,-0.17934658575375043,-0.0793378078140901,-0.026630539716038713,-0.026630539716038713,-0.0569032190600426,-0.1403462516449752,-0.19805383052194725,0.0
2406,1.4,1.5443091149473398,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13755036804283327,-0.18025181083771474,-0.0802445330297235,-0.027538055540693586,-0.027538055540693586,-0.05781028079450731,-0.14125206173395113,-0.19895877499724005,0.0
2407,1.4,1.5434033202737767,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13845537617678658,-0.18115617845002613,-0.08115040075120201,-0.028444713859334437,-0.028444713859334437,-0.05871648502976935,-0.14215701434249908,-0.19986286200508904,0.0
2408,1.4,1.54249838760986,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.13935951959167736,-0.18205968135288284,-0.08205540374072419,-0.02935050743415999,-0.02935050743415999,-0.05962182452802735,-0.1430611022328174,-0.2007660843076924,0.0
2409,1.4,1.5415943241890169,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14026279105667244,-0.18296231231545151,-0.08295953476745704,-0.030255429034337446,-0.030255429034337446,-0.060526292058448394,-0.14396431817407288,-0.20166843467421677,0.0
2410,1.4,1.5406911372376701,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14116518334796493,-0.18386406411392514,-0.08386278660759387,-0.03115947143606028,-0.03115947143606028,-0.06142988039722586,-0.14486665494245862,-0.202569905880855,0.0
2411,1.4,1.5397888339751802,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14206668924883195,-0.18476492953158066,-0.08476515204441198,-0.03206262742260597,-0.03206262742260597,-0.06233258232763714,-0.14576810532125173,-0.20347049071088402,0.0
2412,1.4,1.5388874216137873,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14296730154969228,-0.18566490135883676,-0.08566662386833039,-0.0329648897843937,-0.0329648897843937,-0.06323439064010129,-0.14666866210087098,-0.20437018195472242,0.0
2413,1.4,1.537986907358554,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14386701304816407,-0.1865639723933114,-0.0865671948769674,-0.03386625131904197,-0.03386625131904197,-0.06413529813223673,-0.1475683180789345,-0.20526897240998815,0.0
2414,1.4,1.5370872984073074,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14476581654912235,-0.1874621354398795,-0.08746685787519824,-0.03476670483142619,-0.03476670483142619,-0.06503529760891874,-0.14846706606031732,-0.206166854881556,0.0
2415,1.4,1.5361886019505822,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14566370486475652,-0.18835938331073032,-0.08836560567521254,-0.035666243133736134,-0.035666243133736134,-0.06593438188233702,-0.14936489885720883,-0.2070638221816152,0.0
2416,1.4,1.5352908251715625,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1465606708146279,-0.189255708825425,-0.08926343109657175,-0.03656485904553347,-0.03656485904553347,-0.06683254377205314,-0.15026180928917032,-0.20795986712972683,0.0
2417,1.4,1.5343939752460247,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14745670722572699,-0.19015110481095393,-0.09016032696626661,-0.03746254539380909,-0.03746254539380909,-0.06772977610505786,-0.15115779018319228,-0.20885498255288118,0.0
2418,1.4,1.5334980593422805,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1483518069325309,-0.19104556410179405,-0.0910562861187744,-0.038359295013040466,-0.038359295013040466,-0.06862607171582856,-0.1520528343737518,-0.20974916128555518,0.0
2419,1.4,1.5326030846211187,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.14924596277706056,-0.19193907953996617,-0.09195130139611626,-0.039255100745248926,-0.039255100745248926,-0.06952142344638648,-0.15294693470286985,-0.21064239616976954,0.0
2420,1.4,1.5317090582357489,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.150139167608938,-0.19283164397509217,-0.09284536564791442,-0.040149955440056846,-0.040149955440056846,-0.07041582414635389,-0.1538400840201684,-0.21153468005514608,-0.000895443521319099
2421,1.4,1.530815988674909,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15103141428544345,-0.1937232502644521,-0.09373847173144928,-0.041043851954744824,-0.041043851954744824,-0.07130926667301127,-0.15473227518292768,-0.21242600579896484,-0.0017899288536858556
2422,1.4,1.5299238839704845,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15192269477612888,-0.19461389037759785,-0.09463061161627304,-0.04193678225886523,-0.04193678225886523,-0.0722017429959109,-0.15562350016069965,-0.21331636537077758,-0.0026834479666527715
2423,1.4,1.5290327521456282,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15281300105929027,-0.1955035562928252,-0.09552177728068181,-0.042828738330714364,-0.042828738330714364,-0.07309324509334898,-0.15651375093178027,-0.21420575074888004,-0.003575992838516294
2424,1.4,1.5281426012146893,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15370232512203963,-0.19639223999724606,-0.09641196071178784,-0.043719712157404646,-0.043719712157404646,-0.07398376495243782,-0.15740301948328153,-0.21509415392038406,-0.004467555456388956
2425,1.4,1.5272534391831407,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15459065896037713,-0.19727993348686043,-0.09730115390559149,-0.044609695734936616,-0.044609695734936616,-0.07487329456917786,-0.1582912978112036,-0.21598156688128958,-0.0053581278162714435
2426,1.4,1.5263652740475078,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1554779945792631,-0.1981666287666285,-0.09818934886705329,-0.045498681068270964,-0.045498681068270964,-0.0757618259485297,-0.1591785779205068,-0.21686798163655674,-0.006247701923124575
2427,1.4,1.525478113795295,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15636432399268987,-0.19905231785054248,-0.09907653761016576,-0.04638666017140042,-0.04638666017140042,-0.07664935110448595,-0.16006485182518346,-0.21775339020017767,-0.007136269790941202
2428,1.4,1.5245919664049155,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.15724963922375368,-0.1999369927616984,-0.0999627121580253,-0.04727362506742154,-0.04727362506742154,-0.07753586206014308,-0.16095011154832978,-0.21863778459524835,-0.008023823442818035
2429,1.4,1.5237068398456184,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1581339323047263,-0.20082064553236795,-0.10084786454290391,-0.04815956778860651,-0.04815956778860651,-0.07842135084777316,-0.16183434912221753,-0.2195211568540404,-0.008910354911027372
2430,1.4,1.5228227420774179,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1590171952771268,-0.20170326820407003,-0.10173198680632083,-0.049044480376474735,-0.049044480376474735,-0.0793058095088955,-0.16271755658836576,-0.22040349901807263,-0.00979585623708876
2431,1.4,1.521939681051021,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.159899420191793,-0.20258485282764233,-0.1026150709991141,-0.04992835488186445,-0.04992835488186445,-0.08018923009434822,-0.1635997259976123,-0.22128480313818272,-0.010680319471840566
2432,1.4,1.5210576647077567,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1607805991089531,-0.20346539146331288,-0.10349710918151209,-0.05081118336500419,-0.05081118336500419,-0.08107160466435978,-0.16448084941018531,-0.22216506127459862,-0.011563736675511457
2433,1.4,1.520176700979504,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16166072409829693,-0.2043448761807714,-0.10437809342320485,-0.0516929578955842,-0.0516929578955842,-0.0819529252886203,-0.16536091889577464,-0.22304426549700998,-0.01244609991779181
2434,1.4,1.5192967977886207,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16253978723904744,-0.20522329905924067,-0.10525801580341548,-0.052573670552827745,-0.052573670552827745,-0.08283318404635295,-0.16623992653360317,-0.2239224078846395,-0.01332740127790502
2435,1.4,1.5184179630478722,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16341778062003173,-0.20610065218754767,-0.10613686841097132,-0.05345331342556234,-0.05345331342556234,-0.08371237302638514,-0.16711786441249804,-0.2247994805263141,-0.014207632844678734
2436,1.4,1.5175402046603605,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16429469633975236,-0.2069769276641948,-0.10701464334437509,-0.054331878612290885,-0.054331878612290885,-0.08459048432721968,-0.1679947246309618,-0.22567547552053613,-0.015086786716615999
2437,1.4,1.5166635305194531,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1651705265064583,-0.20785211759743089,-0.10789133271187598,-0.05520935822126276,-0.05520935822126276,-0.08546751005710582,-0.16887049929724338,-0.22655038497555438,-0.015964855001966306
2438,1.4,1.5157879485087118,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.166045263238216,-0.20872621410532222,-0.10876692863154058,-0.05608574437054473,-0.05608574437054473,-0.08634344233411025,-0.1697451805294092,-0.22742420100943503,-0.01684182981879656
2439,1.4,1.5149134665018218,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16691889866298013,-0.20959920931582332,-0.10964142323132381,-0.056961029188091865,-0.056961029188091865,-0.08721827328618793,-0.17061876045541396,-0.22829691575013258,-0.017717703295061976
2440,1.4,1.514040092362521,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16779142491866447,-0.21047109536684788,-0.11051480864913962,-0.05783520481181833,-0.05783520481181833,-0.08809199505125292,-0.17149123121317142,-0.22916852133556062,-0.01859246756867684
2441,1.4,1.5131678339445296,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.16866283415321262,-0.21134186440633929,-0.1113870770329318,-0.058708263389668065,-0.058708263389668065,-0.08896459977724908,-0.17236258495062515,-0.2300390099136625,-0.019466114787585226
2442,1.4,1.512296699091479,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1695331185246685,-0.2122115085923414,-0.1122582205407445,-0.059580197079685406,-0.059580197079685406,-0.08983607962222061,-0.17323281382581907,-0.23090837364248198,-0.020338637109831602
2443,1.4,1.5114266956368416,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17040227020124704,-0.2130800200930689,-0.11312823134079278,-0.060450998050085594,-0.060450998050085594,-0.09070642675438266,-0.17410191000696806,-0.23177660469023373,-0.02121002670363134
2444,1.4,1.5105578314038601,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1712702813614044,-0.21394739108697786,-0.11399710161153304,-0.06132065847932521,-0.06132065847932521,-0.09157563335219171,-0.17496986567252834,-0.23264369523537373,-0.022080275747441157
2445,1.4,1.509690114205477,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17213714419390846,-0.21481361376283603,-0.11486482354173334,-0.0621891705561725,-0.0621891705561725,-0.0924436916044159,-0.17583667301126774,-0.23350963746666967,-0.022949376430029426
2446,1.4,1.5088235518442652,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.173002850897909,-0.21567868031979304,-0.11573138933054367,-0.06305652647977761,-0.06305652647977761,-0.09331059371020528,-0.17670232422233603,-0.23437442358327112,-0.02381732095054643
2447,1.4,1.5079581521123568,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17386739368300788,-0.21654258296745058,-0.11659679118756604,-0.06392271845974275,-0.06392271845974275,-0.09417633187916195,-0.17756681151533502,-0.2352380457947797,-0.0246841015185945
2448,1.4,1.5070939227913738,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.174730764769329,-0.21740531392593243,-0.11746102133292458,-0.0647877387161922,-0.0647877387161922,-0.09504089833141012,-0.17843012711038864,-0.23610049632131913,-0.025549710354298077
2449,1.4,1.5062308716523574,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17559295638758834,-0.21826686542595444,-0.11832407199733547,-0.06565157947984235,-0.06565157947984235,-0.09590428529766604,-0.17929226323821287,-0.2369617673936052,-0.026414139688373653
2450,1.4,1.5053690064556986,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17645396077916384,-0.21912722970889437,-0.11918593542217681,-0.06651423299207146,-0.06651423299207146,-0.09676648501930789,-0.18015321214018562,-0.2378218512530156,-0.02727738176219964
2451,1.4,1.5045083349510688,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17731377019616507,-0.21998639902686165,-0.12004660385955841,-0.0673756915049895,-0.0673756915049895,-0.09762748974844553,-0.18101296606841644,-0.23868074015165974,-0.028139428827886132
2452,1.4,1.5036488648773494,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17817237690150298,-0.2208443656427671,-0.12090606957239138,-0.06823594728150778,-0.06823594728150778,-0.09848729174799016,-0.18187151728581627,-0.23953842635244832,-0.02900027314834457
2453,1.4,1.5027906039625623,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17902977316895943,-0.22170112183039242,-0.12176432483445776,-0.06909499259540852,-0.06909499259540852,-0.0993458832917239,-0.18272885806616695,-0.240394902129163,-0.02985990699735731
2454,1.4,1.5019335599238006,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.17988595128325666,-0.22255665987445972,-0.12262136193048,-0.06995281973141435,-0.06995281973141435,-0.10020325666436929,-0.1835849806941907,-0.24125015976652583,-0.0307183226596471
2455,1.4,1.50107774046716,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18074090354012665,-0.22341097207070085,-0.12347717315619028,-0.07080942098525761,-0.07080942098525761,-0.10105940416165857,-0.18443987746561954,-0.24210419156026858,-0.031575512430946445
2456,1.4,1.5002231532876675,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18159462224638045,-0.2242640507259267,-0.12433175081839984,-0.07166478866374974,-0.07166478866374974,-0.10191431809040305,-0.18529354068726447,-0.24295698981720207,-0.03243146861806689
2457,1.4,1.4993698060692144,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1824470997199773,-0.22511588815809636,-0.1251850872350681,-0.07251891508485034,-0.07251891508485034,-0.10276799076856225,-0.18614596267708472,-0.24380854685528536,-0.033286183538968166
2458,1.4,1.498517706484486,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1832983282900937,-0.2259664766963862,-0.1260371747353718,-0.07337179257773628,-0.07337179257773628,-0.10362041452531294,-0.18699713576425678,-0.24465885500369475,-0.0341396495228273
2459,1.4,1.4976668621948923,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18414830029719245,-0.22681580868125886,-0.12688800565977387,-0.07422341348287072,-0.07422341348287072,-0.10447158170111816,-0.18784705228924342,-0.2455079066028928,-0.03499185891010756
2460,1.4,1.4968172808505005,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1849970080930914,-0.22766387646453204,-0.12773757236009237,-0.07507377015207188,-0.07507377015207188,-0.10532148464779605,-0.18869570460386248,-0.24635569400469715,-0.03584280405262731
2461,1.4,1.495968970089965,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.1858444440410323,-0.22851067240944736,-0.12858586719956927,-0.07592285494858189,-0.07592285494858189,-0.10617011572858863,-0.18954308507135573,-0.24720220957234937,-0.03669247731362882
2462,1.4,1.4951219375404592,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18669060051574943,-0.229356188890739,-0.12943288255293905,-0.07677066024713543,-0.07677066024713543,-0.10701746731823046,-0.1903891860664574,-0.24804744568058354,-0.03754087106784688
2463,1.4,1.4942761908176065,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18753546990353823,-0.23020041829470217,-0.1302786108064973,-0.07761717843402825,-0.07761717843402825,-0.10786353180301722,-0.19123399997546295,-0.24889139471569485,-0.03838797770157739
2464,1.4,1.4934317375254127,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0,-0.18837904460232363,-0.23104335301926168,-0.13112304435816916,-0.07846240190718569,-0.07846240190718569,-0.10870830158087412,-0.19207751919629726,-0.24973404907560806,-0.03923378961274581
